app,review,rating,date,clean,processed,feature_request,complaint_type,sentiment_score,sentiment
Snapchat,AmitKumar,5,2026-04-29 09:13:30,amitkumar,amitkumar,False,Other,0.0,Neutral
Snapchat,I love my Snapchat,5,2026-04-29 09:09:11,i love my snapchat,love snapchat,False,Other,0.5,Positive
Snapchat,This snap chat was locked,1,2026-04-29 09:05:41,this snap chat was locked,snap chat lock,False,Other,0.0,Neutral
Snapchat,yiurhhuud,4,2026-04-29 09:03:45,yiurhhuud,yiurhhuud,False,Other,0.0,Neutral
Snapchat,Nice well on this app that people like to report things if it doesn't suit them or they're jealous or they don't like it like things on Instagram that were funny when people were in the gym and they did slipped off the treadmill but in the way that you know they were fine and it showed they were fine and then I get banned from Snapchat for that I'm way older and that's way weak when like so many others say people are showing porn all over that over and over,2,2026-04-29 09:00:51,nice well on this app that people like to report things if it doesnt suit them or theyre jealous or they dont like it like things on instagram that were funny when people were in the gym and they did slipped off the treadmill but in the way that you know they were fine and it showed they were fine and then i get banned from snapchat for that im way older and thats way weak when like so many others say people are showing porn all over that over and over,nice app people like report thing not suit jealous not like like thing instagram funny people gym slip treadmill way know fine show fine ban snapchat m way old s way weak like people show porn,False,UI/UX,0.28214285714285714,Positive
Snapchat,very Bad app in play store 🤬🤬 this fulll scam,1,2026-04-29 08:49:29,very bad app in play store  this fulll scam,bad app play store   fulll scam,False,Other,-0.9099999999999998,Negative
Snapchat,Good,5,2026-04-29 08:48:28,good,good,False,Other,0.7,Positive
Snapchat,tuff,5,2026-04-29 08:37:34,tuff,tuff,False,Other,0.0,Neutral
Snapchat,"i use it every day but it stinks. there are stories from random people i do not have added, and there is no warning for inappropriate snaps. and practically all the clothes now cost money!!!",2,2026-04-29 08:37:20,i use it every day but it stinks there are stories from random people i do not have added and there is no warning for inappropriate snaps and practically all the clothes now cost money,use day stink story random people add warning inappropriate snap practically clothe cost money,True,Other,-0.55,Negative
Snapchat,This app is a cancer. The 90% of the content is porn and when I try to delete my account I just put my password bad once and now I need to wait 72 hours to try again.,1,2026-04-29 08:29:38,this app is a cancer the  of the content is porn and when i try to delete my account i just put my password bad once and now i need to wait  hours to try again,app cancer   content porn try delete account password bad need wait   hour try,True,Other,-0.6999999999999998,Negative
Snapchat,bahut achha aap Hai,4,2026-04-29 08:19:31,bahut achha aap hai,bahut achha aap hai,False,Other,0.0,Neutral
Snapchat,Love the lenses and the casual way to share moments with friends. The 'Snap Map' is also a fun way to see what’s going on around me.,5,2026-04-29 08:17:22,love the lenses and the casual way to share moments with friends the snap map is also a fun way to see whats going on around me,love lens casual way share moment friend snap map fun way s go,False,Other,0.09999999999999999,Neutral
Snapchat,great,5,2026-04-29 08:15:13,great,great,False,Other,0.8,Positive
Snapchat,very good and funny,5,2026-04-29 08:12:53,very good and funny,good funny,False,Other,0.58,Positive
Snapchat,really good but sometimes there's plenty selling there nudes with needs to be fixed right away but other then that really good 4 stars,4,2026-04-29 08:08:01,really good but sometimes theres plenty selling there nudes with needs to be fixed right away but other then that really good  stars,good s plenty selling nude need fix right away good   star,True,Other,0.33214285714285713,Positive
Snapchat,this app is very nice,5,2026-04-29 08:07:52,this app is very nice,app nice,False,Other,0.78,Positive
Snapchat,mujhe phle wala I'd chahiye please,5,2026-04-29 08:07:15,mujhe phle wala id chahiye please,mujhe phle wala d chahiye,False,Other,0.0,Neutral
Snapchat,chess (the only feature i care about) is broken,1,2026-04-29 08:04:05,chess the only feature i care about is broken,chess feature care break,True,Other,-0.2,Negative
Snapchat,"muh ex girlfriend was cheatin on meh and this app guys is what brought it to light, low-key traumatized so any girl from now on, if she has one I'm runnin the other way",1,2026-04-29 07:58:50,muh ex girlfriend was cheatin on meh and this app guys is what brought it to light lowkey traumatized so any girl from now on if she has one im runnin the other way,muh ex girlfriend cheatin meh app guy bring light lowkey traumatize girl m runnin way,False,Other,0.1375,Positive
Snapchat,wow.,5,2026-04-29 07:51:56,wow,wow,False,Other,0.1,Neutral
Snapchat,this app is so good i wouuld defenatly recommend,4,2026-04-29 07:45:45,this app is so good i wouuld defenatly recommend,app good wouuld defenatly recommend,False,Other,0.7,Positive
Snapchat,under rated,1,2026-04-29 07:35:22,under rated,rat,False,Other,0.0,Neutral
Snapchat,if your stupid app lets little kids create accounts you need to make it so that parents can delete the account.,1,2026-04-29 07:34:24,if your stupid app lets little kids create accounts you need to make it so that parents can delete the account,stupid app let little kid create account need parent delete account,True,Other,-0.49374999999999997,Negative
Snapchat,youtuber,5,2026-04-29 07:34:07,youtuber,youtuber,False,Other,0.0,Neutral
Snapchat,Great application,5,2026-04-29 07:19:56,great application,great application,False,Other,0.8,Positive
Snapchat,I talk too alot of people on this app and have no issues doing so,5,2026-04-29 07:06:48,i talk too alot of people on this app and have no issues doing so,talk alot people app issue,False,Other,0.0,Neutral
Snapchat,PRREM,5,2026-04-29 07:06:03,prrem,prrem,False,Other,0.0,Neutral
Snapchat,Pakistan.,5,2026-04-29 07:03:37,pakistan,pakistan,False,Other,0.0,Neutral
Snapchat,piece of shi💩 algorithm always recommending my reels to low rpm countries,1,2026-04-29 06:43:00,piece of shi algorithm always recommending my reels to low rpm countries,piece shi algorithm recommend reel low rpm country,False,Other,0.0,Neutral
Snapchat,so cute 🥰,5,2026-04-29 06:37:54,so cute ,cute,False,Other,0.5,Positive
Snapchat,priya.. kumari poi poi,5,2026-04-29 06:33:48,priya kumari poi poi,priya kumari poi poi,False,Other,0.0,Neutral
Snapchat,good,5,2026-04-29 06:24:46,good,good,False,Other,0.7,Positive
Snapchat,I love it,5,2026-04-29 06:19:27,i love it,love,False,Other,0.5,Positive
Snapchat,good sicurity nice,5,2026-04-29 06:08:52,good sicurity nice,good sicurity nice,False,Other,0.6499999999999999,Positive
Snapchat,provide more filters,4,2026-04-29 06:07:56,provide more filters,provide filter,False,Other,0.5,Positive
Snapchat,this app is so good My fav app 🫠❤️,5,2026-04-29 06:00:05,this app is so good my fav app ,app good fav app,False,Other,0.7,Positive
Snapchat,hi sweetie,5,2026-04-29 05:35:05,hi sweetie,hi sweetie,False,Other,0.0,Neutral
Snapchat,sahgampal,1,2026-04-29 05:31:06,sahgampal,sahgampal,False,Other,0.0,Neutral
Snapchat,uhhhh,5,2026-04-29 05:22:45,uhhhh,uhhhh,False,Other,0.0,Neutral
Snapchat,"It did stop asking me to turn on my camera, but it crashed when I was on call",2,2026-04-29 05:13:39,it did stop asking me to turn on my camera but it crashed when i was on call,stop ask turn camera crash,False,Bug,0.0,Neutral
Snapchat,I love snapchat,4,2026-04-29 05:09:40,i love snapchat,love snapchat,False,Other,0.5,Positive
Snapchat,good,5,2026-04-29 05:05:21,good,good,False,Other,0.7,Positive
Snapchat,very good,5,2026-04-29 04:54:28,very good,good,False,Other,0.9099999999999999,Positive
Snapchat,it's a very good quality and it's very nice to talk to friends 😊,5,2026-04-29 04:43:43,its a very good quality and its very nice to talk to friends ,good quality nice talk friend,False,Other,0.845,Positive
Snapchat,Update is awful. Makes it extremely difficult to edit a video. Bring back the previous version please!,1,2026-04-29 04:42:43,update is awful makes it extremely difficult to edit a video bring back the previous version please,update awful make extremely difficult edit video bring previous version,True,Other,-0.4166666666666667,Negative
Snapchat,very gud,5,2026-04-29 04:27:03,very gud,gud,False,Other,0.2,Positive
Snapchat,I love it but I am not allowed it sadly,5,2026-04-29 03:55:39,i love it but i am not allowed it sadly,love allow sadly,False,Other,0.0,Neutral
Snapchat,not much but get us a new filter,5,2026-04-29 03:47:54,not much but get us a new filter,new filter,False,Other,0.018181818181818174,Neutral
Snapchat,it's a very great app to use to connect with people and Friends,5,2026-04-29 03:47:02,its a very great app to use to connect with people and friends,great app use connect people friend,False,Other,1.0,Positive
Snapchat,I don't like how you can't join school communities if you have one violation can you please change this so that I can join the community again,3,2026-04-29 03:40:16,i dont like how you cant join school communities if you have one violation can you please change this so that i can join the community again,not like not join school community violation change join community,False,Other,0.0,Neutral
Snapchat,Bro I gotta pay just to do something,1,2026-04-29 03:29:50,bro i gotta pay just to do something,bro get to pay,False,Other,0.0,Neutral
Snapchat,it's always acting up,2,2026-04-29 03:29:18,its always acting up,act,False,Other,0.0,Neutral
Snapchat,"I'm 16 and they locked me out I had recently verified before and I got my account back but this morning my account got taken off me because ""I was under the age of 16"" wich I am infact not i am 16 I just don't have a driver license and my I'd refuses to work",3,2026-04-29 03:28:12,im  and they locked me out i had recently verified before and i got my account back but this morning my account got taken off me because i was under the age of  wich i am infact not i am  i just dont have a driver license and my id refuses to work,m   lock recently verify get account morning account get take age   wich infact   not driver license d refuse work,False,Other,0.0,Neutral
Snapchat,google account,5,2026-04-29 03:22:06,google account,google account,False,Other,0.0,Neutral
Snapchat,i hate it.,1,2026-04-29 03:21:23,i hate it,hate,False,Other,-0.8,Negative
Snapchat,awesome 😘😘😘,5,2026-04-29 03:20:12,awesome ,awesome,False,Other,1.0,Positive
Snapchat,garba,5,2026-04-29 03:14:23,garba,garba,False,Other,0.0,Neutral
Snapchat,I love this app but put a free app aperrence where you can have Samsung and iPhone have the same app aperrence,5,2026-04-29 03:10:50,i love this app but put a free app aperrence where you can have samsung and iphone have the same app aperrence,love app free app aperrence samsung iphone app aperrence,False,Other,0.3,Positive
